gene ID	GeneName	HC1.coch	HC2.vest	Non.HC1.coch	Non.HC2.vest
ENSG00000196456	ZNF775	142.0	95.0	299.0	141.0
ENSG00000100280	AP1B1	177.0	123.0	130.0	300.0
ENSG00000168522	FNTA	196.0	137.0	295.0	300.0
ENSG00000164609	SLU7	227.0	217.0	300.0	222.0
ENSG00000140022	STON2	58.0	44.0	249.0	300.0
ENSG00000115694	STK25	144.0	105.0	230.0	300.0
ENSG00000008710	PKD1	90.0	114.0	50.0	300.0
ENSG00000134253	TRIM45	300.0	54.0	26.0	13.0
ENSG00000163630	SYNPR	70.0	300.0	14.0	18.0
ENSG00000012817	KDM5D	200.0	90.0	300.0	149.0
ENSG00000270316	C10orf32-ASMT	300.0	294.0	287.0	188.0
ENSG00000062598	ELMO2	70.0	50.0	94.0	301.0
ENSG00000113916	BCL6	24.0	82.0	53.0	301.0
ENSG00000134242	PTPN22	150.0	301.0	9.0	38.0
ENSG00000169184	MN1	301.0	107.0	192.0	42.0
ENSG00000053501	USE1	69.0	44.0	138.0	302.0
ENSG00000139433	GLTP	190.0	250.0	93.0	302.0
ENSG00000273554	ENSG00000273554	156.0	85.0	277.0	302.0
ENSG00000168528	SERINC2	171.0	178.0	279.0	302.0
ENSG00000155629	PIK3AP1	17.0	32.0	289.0	302.0
ENSG00000197496	SLC2A10	73.0	25.0	302.0	53.0
ENSG00000166086	JAM3	141.0	86.0	302.0	286.0
ENSG00000108018	SORCS1	296.0	172.0	113.0	302.0
ENSG00000128045	RASL11B	138.0	44.0	302.0	115.0
ENSG00000156453	PCDH1	123.0	69.0	92.0	302.0
ENSG00000198663	C6orf89	79.0	74.0	150.0	302.0
ENSG00000072042	RDH11	302.0	115.0	239.0	166.0
ENSG00000143375	CGN	169.0	126.0	302.0	205.0
ENSG00000241484	ARHGAP8	12.0	6.0	123.0	302.0
ENSG00000090932	DLL3	303.0	152.0	5.0	2.0
ENSG00000076944	STXBP2	300.0	132.0	281.0	303.0
ENSG00000101882	NKAP	303.0	169.0	250.0	208.0
ENSG00000141252	VPS53	303.0	142.0	196.0	217.0
ENSG00000144057	ST6GAL2	2.0	4.0	303.0	84.0
ENSG00000180917	CMTR2	303.0	288.0	109.0	22.0
ENSG00000196782	MAML3	96.0	61.0	195.0	303.0
ENSG00000066557	LRRC40	261.0	169.0	303.0	253.0
ENSG00000066032	CTNNA2	131.0	303.0	83.0	197.0
ENSG00000280433	CH507-9B2.9	272.0	304.0	303.0	298.0
ENSG00000171853	TRAPPC12	169.0	237.0	304.0	230.0
ENSG00000143322	ABL2	304.0	200.0	226.0	238.0
ENSG00000131196	NFATC1	304.0	145.0	161.0	140.0
ENSG00000169228	RAB24	304.0	98.0	116.0	181.0
ENSG00000176340	COX8A	219.0	227.0	202.0	304.0
ENSG00000106524	ANKMY2	195.0	148.0	276.0	304.0
ENSG00000166689	PLEKHA7	304.0	106.0	175.0	185.0
ENSG00000134326	CMPK2	33.0	42.0	305.0	53.0
ENSG00000033170	FUT8	305.0	305.0	139.0	184.0
ENSG00000153015	CWC27	220.0	85.0	305.0	99.0
ENSG00000272391	POM121C	124.0	68.0	119.0	305.0
ENSG00000188803	SHISA6	9.0	305.0	2.0	1.0
ENSG00000237289	CKMT1B	306.0	88.0	9.0	13.0
ENSG00000081189	MEF2C	9.0	37.0	166.0	306.0
ENSG00000196850	PPTC7	306.0	240.0	259.0	286.0
ENSG00000274068	RP11-475E11.9	306.0	233.0	5.0	1.0
ENSG00000215021	PHB2	307.0	127.0	196.0	217.0
ENSG00000272333	KMT2B	139.0	99.0	135.0	307.0
ENSG00000154059	IMPACT	307.0	144.0	273.0	221.0
ENSG00000182149	IST1	273.0	206.0	257.0	307.0
ENSG00000197256	KANK2	14.0	3.0	307.0	282.0
ENSG00000145782	ATG12	200.0	113.0	307.0	236.0
ENSG00000169871	TRIM56	38.0	36.0	307.0	283.0
ENSG00000112425	EPM2A	284.0	131.0	307.0	86.0
ENSG00000160208	RRP1B	159.0	66.0	307.0	141.0
ENSG00000105974	CAV1	4.0	1.0	25.0	308.0
ENSG00000186350	RXRA	234.0	103.0	197.0	308.0
ENSG00000147592	LACTB2	308.0	129.0	125.0	143.0
ENSG00000162415	ZSWIM5	285.0	308.0	133.0	168.0
ENSG00000186010	NDUFA13	47.0	81.0	57.0	308.0
ENSG00000183496	MEX3B	239.0	238.0	308.0	128.0
ENSG00000139631	CSAD	110.0	20.0	309.0	199.0
ENSG00000166377	ATP9B	309.0	178.0	283.0	236.0
ENSG00000164949	GEM	17.0	215.0	309.0	270.0
ENSG00000128908	INO80	309.0	202.0	293.0	251.0
ENSG00000225190	PLEKHM1	59.0	80.0	71.0	309.0
ENSG00000168575	SLC20A2	84.0	54.0	177.0	309.0
ENSG00000183155	RABIF	309.0	166.0	159.0	127.0
ENSG00000111300	NAA25	309.0	125.0	151.0	104.0
ENSG00000187790	FANCM	309.0	132.0	286.0	208.0
ENSG00000196235	SUPT5H	120.0	110.0	141.0	310.0
ENSG00000120798	NR2C1	129.0	152.0	310.0	151.0
ENSG00000124172	ATP5E	82.0	83.0	157.0	310.0
ENSG00000078295	ADCY2	101.0	50.0	61.0	310.0
ENSG00000120437	ACAT2	214.0	171.0	310.0	175.0
ENSG00000151640	DPYSL4	310.0	157.0	117.0	137.0
ENSG00000183814	LIN9	310.0	77.0	184.0	124.0
ENSG00000128602	SMO	48.0	63.0	112.0	311.0
ENSG00000143320	CRABP2	34.0	10.0	311.0	75.0
ENSG00000112293	GPLD1	160.0	78.0	48.0	311.0
ENSG00000185219	ZNF445	311.0	264.0	286.0	277.0
ENSG00000232112	TMA7	152.0	55.0	311.0	68.0
ENSG00000099331	MYO9B	122.0	61.0	103.0	312.0
ENSG00000198792	TMEM184B	241.0	121.0	157.0	312.0
ENSG00000108774	RAB5C	217.0	61.0	312.0	294.0
ENSG00000168090	COPS6	256.0	124.0	213.0	312.0
ENSG00000167858	TEKT1	71.0	312.0	17.0	21.0
ENSG00000175581	MRPL48	162.0	62.0	312.0	265.0
ENSG00000079387	SENP1	312.0	226.0	174.0	175.0
ENSG00000101871	MID1	62.0	139.0	312.0	149.0
ENSG00000140450	ARRDC4	226.0	158.0	312.0	286.0
ENSG00000138629	UBL7	122.0	121.0	93.0	312.0
ENSG00000176485	PLA2G16	312.0	224.0	59.0	89.0
ENSG00000144021	CIAO1	313.0	151.0	307.0	125.0
ENSG00000086015	MAST2	251.0	313.0	154.0	257.0
ENSG00000025772	TOMM34	313.0	307.0	53.0	93.0
ENSG00000172775	FAM192A	285.0	74.0	313.0	303.0
ENSG00000114646	CSPG5	151.0	120.0	61.0	313.0
ENSG00000152380	FAM151B	278.0	313.0	111.0	36.0
ENSG00000172318	B3GALT1	277.0	313.0	144.0	84.0
ENSG00000066739	ATG2B	229.0	290.0	201.0	313.0
ENSG00000112062	MAPK14	286.0	225.0	153.0	313.0
ENSG00000103335	PIEZO1	22.0	5.0	41.0	314.0
ENSG00000138035	PNPT1	314.0	159.0	240.0	148.0
ENSG00000119698	PPP4R4	314.0	47.0	76.0	64.0
ENSG00000107951	MTPAP	225.0	161.0	314.0	204.0
ENSG00000129484	PARP2	314.0	172.0	275.0	146.0
ENSG00000148690	FRA10AC1	240.0	171.0	314.0	52.0
ENSG00000001497	LAS1L	314.0	134.0	130.0	93.0
ENSG00000131242	RAB11FIP4	315.0	205.0	217.0	175.0
ENSG00000108733	PEX12	220.0	123.0	315.0	109.0
ENSG00000178700	DHFRL1	138.0	137.0	315.0	149.0
ENSG00000168439	STIP1	296.0	220.0	315.0	281.0
ENSG00000166352	C11orf74	315.0	304.0	241.0	135.0
ENSG00000111364	DDX55	315.0	154.0	120.0	65.0
ENSG00000070269	TMEM260	129.0	182.0	295.0	315.0
ENSG00000157890	MEGF11	276.0	315.0	82.0	55.0
ENSG00000106290	TAF6	315.0	237.0	135.0	194.0
ENSG00000076928	ARHGEF1	48.0	20.0	160.0	315.0
ENSG00000197971	MBP	68.0	62.0	254.0	315.0
ENSG00000119682	AREL1	198.0	80.0	231.0	315.0
ENSG00000128594	LRRC4	315.0	140.0	113.0	243.0
ENSG00000128683	GAD1	144.0	315.0	278.0	40.0
ENSG00000241553	ARPC4	95.0	27.0	152.0	315.0
ENSG00000111653	ING4	316.0	196.0	296.0	277.0
ENSG00000124383	MPHOSPH10	316.0	138.0	141.0	112.0
ENSG00000155755	TMEM237	316.0	169.0	170.0	98.0
ENSG00000166860	ZBTB39	286.0	129.0	316.0	278.0
ENSG00000106609	TMEM248	171.0	155.0	219.0	316.0
ENSG00000165802	NSMF	85.0	61.0	100.0	317.0
ENSG00000161542	PRPSAP1	79.0	74.0	130.0	317.0
ENSG00000186395	KRT10	144.0	200.0	317.0	59.0
ENSG00000138942	RNF185	149.0	149.0	225.0	317.0
ENSG00000161533	ACOX1	237.0	175.0	293.0	317.0
ENSG00000172780	RAB43	40.0	64.0	140.0	317.0
ENSG00000075429	CACNG5	317.0	9.0	4.0	0.0
ENSG00000128268	MGAT3	24.0	112.0	119.0	317.0
ENSG00000165030	NFIL3	9.0	27.0	139.0	317.0
ENSG00000013619	MAMLD1	48.0	10.0	317.0	289.0
ENSG00000166349	RAG1	317.0	127.0	8.0	21.0
ENSG00000114383	TUSC2	318.0	49.0	71.0	56.0
ENSG00000120868	APAF1	76.0	100.0	318.0	255.0
ENSG00000090061	CCNK	296.0	298.0	318.0	270.0
ENSG00000099341	PSMD8	124.0	103.0	120.0	318.0
ENSG00000070476	ZXDC	318.0	202.0	210.0	287.0
ENSG00000108352	RAPGEFL1	318.0	139.0	71.0	125.0
ENSG00000187650	VMAC	125.0	68.0	250.0	318.0
ENSG00000101335	MYL9	192.0	23.0	178.0	318.0
ENSG00000130340	SNX9	99.0	64.0	217.0	319.0
ENSG00000108528	SLC25A11	276.0	319.0	188.0	267.0
ENSG00000165832	TRUB1	319.0	241.0	145.0	108.0
ENSG00000114686	MRPL3	319.0	278.0	191.0	172.0
ENSG00000118432	CNR1	73.0	19.0	319.0	190.0
ENSG00000140395	WDR61	229.0	205.0	319.0	307.0
ENSG00000184916	JAG2	320.0	215.0	12.0	41.0
ENSG00000116062	MSH6	263.0	138.0	297.0	320.0
ENSG00000177807	KCNJ10	177.0	101.0	185.0	320.0
ENSG00000178026	LRRC75B	8.0	13.0	228.0	320.0
ENSG00000140265	ZSCAN29	302.0	218.0	320.0	226.0
ENSG00000187902	SHISA7	7.0	7.0	176.0	320.0
ENSG00000205133	TRIQK	221.0	320.0	171.0	104.0
ENSG00000141127	PRPSAP2	169.0	129.0	321.0	140.0
ENSG00000143751	SDE2	321.0	170.0	236.0	285.0
ENSG00000168813	ZNF507	318.0	321.0	155.0	170.0
ENSG00000164659	KIAA1324L	321.0	64.0	86.0	34.0
ENSG00000171962	LRRC48	321.0	317.0	23.0	14.0
ENSG00000129292	PHF20L1	321.0	258.0	249.0	201.0
ENSG00000008256	CYTH3	158.0	64.0	210.0	322.0
ENSG00000116704	SLC35D1	140.0	151.0	151.0	322.0
ENSG00000074266	EED	299.0	322.0	260.0	181.0
ENSG00000203791	METTL10	269.0	211.0	322.0	162.0
ENSG00000103194	USP10	166.0	148.0	225.0	322.0
ENSG00000171858	RPS21	37.0	23.0	64.0	322.0
ENSG00000118322	ATP10B	34.0	7.0	317.0	322.0
ENSG00000038532	CLEC16A	263.0	250.0	320.0	322.0
ENSG00000106086	PLEKHA8	142.0	144.0	323.0	237.0
ENSG00000116898	MRPS15	323.0	69.0	153.0	102.0
ENSG00000105968	H2AFV	140.0	81.0	323.0	166.0
ENSG00000160888	IER2	30.0	46.0	108.0	323.0
ENSG00000197147	LRRC8B	284.0	102.0	323.0	179.0
ENSG00000060688	SNRNP40	323.0	234.0	184.0	129.0
ENSG00000108587	GOSR1	228.0	154.0	324.0	253.0
ENSG00000176208	ATAD5	228.0	165.0	324.0	142.0
ENSG00000049656	CLPTM1L	94.0	49.0	324.0	295.0
ENSG00000008128	CDK11A	301.0	140.0	324.0	258.0
ENSG00000135605	TEC	324.0	180.0	116.0	124.0
ENSG00000132938	MTUS2	324.0	301.0	185.0	205.0
ENSG00000131148	EMC8	221.0	131.0	198.0	324.0
ENSG00000020922	MRE11A	324.0	168.0	166.0	134.0
ENSG00000164096	C4orf3	193.0	304.0	324.0	174.0
ENSG00000108379	WNT3	16.0	23.0	6.0	325.0
ENSG00000157212	PAXIP1	325.0	208.0	223.0	206.0
ENSG00000119231	SENP5	325.0	154.0	202.0	115.0
ENSG00000107819	SFXN3	175.0	103.0	93.0	325.0
ENSG00000188921	PTPLAD2	18.0	25.0	185.0	325.0
ENSG00000023191	RNH1	107.0	17.0	148.0	325.0
ENSG00000173275	ZNF449	325.0	56.0	187.0	46.0
ENSG00000115239	GPR75-ASB3	247.0	202.0	326.0	163.0
ENSG00000036054	TBC1D23	318.0	174.0	326.0	182.0
ENSG00000116584	ARHGEF2	123.0	87.0	205.0	326.0
ENSG00000133059	DSTYK	326.0	174.0	315.0	315.0
ENSG00000157856	DRC1	173.0	326.0	11.0	7.0
ENSG00000142208	AKT1	86.0	50.0	141.0	327.0
ENSG00000005486	RHBDD2	327.0	247.0	116.0	170.0
ENSG00000080845	DLGAP4	140.0	116.0	208.0	327.0
ENSG00000244234	GMCL1P1	328.0	209.0	256.0	185.0
ENSG00000167461	RAB8A	120.0	77.0	155.0	328.0
ENSG00000163684	RPP14	328.0	128.0	227.0	131.0
ENSG00000109323	MANBA	43.0	129.0	238.0	328.0
ENSG00000111802	TDP2	270.0	180.0	328.0	127.0
ENSG00000196547	MAN2A2	199.0	147.0	226.0	328.0
ENSG00000165244	ZNF367	245.0	174.0	328.0	193.0
ENSG00000187325	TAF9B	328.0	307.0	252.0	100.0
ENSG00000108666	C17orf75	308.0	328.0	275.0	190.0
ENSG00000008405	CRY1	161.0	104.0	329.0	316.0
ENSG00000122367	LDB3	329.0	241.0	27.0	1.0
ENSG00000129562	DAD1	155.0	62.0	258.0	329.0
ENSG00000133740	E2F5	276.0	217.0	329.0	172.0
ENSG00000176087	SLC35A4	107.0	88.0	107.0	329.0
ENSG00000146250	PRSS35	56.0	132.0	329.0	61.0
ENSG00000162869	PPP1R21	329.0	115.0	154.0	301.0
ENSG00000163378	EOGT	206.0	119.0	324.0	329.0
ENSG00000198858	R3HDM4	194.0	69.0	134.0	329.0
ENSG00000109452	INPP4B	199.0	95.0	329.0	14.0
ENSG00000167981	ZNF597	329.0	310.0	313.0	142.0
ENSG00000180376	CCDC66	329.0	222.0	117.0	56.0
ENSG00000219545	UMAD1	329.0	126.0	107.0	94.0
ENSG00000173786	CNP	232.0	96.0	109.0	330.0
ENSG00000095203	EPB41L4B	119.0	107.0	222.0	330.0
ENSG00000105357	MYH14	55.0	13.0	105.0	330.0
ENSG00000006007	GDE1	162.0	176.0	218.0	330.0
ENSG00000143891	GALM	21.0	10.0	330.0	165.0
ENSG00000155100	OTUD6B	242.0	210.0	330.0	256.0
ENSG00000121966	CXCR4	77.0	27.0	330.0	27.0
ENSG00000170779	CDCA4	129.0	119.0	189.0	330.0
ENSG00000158864	NDUFS2	188.0	121.0	265.0	331.0
ENSG00000115902	SLC1A4	249.0	331.0	156.0	230.0
ENSG00000091137	SLC26A4	7.0	24.0	331.0	242.0
ENSG00000100387	RBX1	148.0	95.0	331.0	262.0
ENSG00000110107	PRPF19	253.0	205.0	188.0	331.0
ENSG00000138796	HADH	70.0	101.0	277.0	331.0
ENSG00000135698	MPHOSPH6	331.0	96.0	206.0	81.0
ENSG00000169255	B3GALNT1	69.0	331.0	111.0	72.0
ENSG00000153487	ING1	142.0	123.0	234.0	331.0
ENSG00000153822	KCNJ16	157.0	144.0	331.0	156.0
ENSG00000167881	SRP68	332.0	220.0	203.0	318.0
ENSG00000166821	PEX11A	136.0	81.0	332.0	55.0
ENSG00000057019	DCBLD2	221.0	208.0	271.0	332.0
ENSG00000109118	PHF12	143.0	74.0	155.0	332.0
ENSG00000119041	GTF3C3	332.0	222.0	179.0	182.0
ENSG00000134461	ANKRD16	332.0	93.0	198.0	141.0
ENSG00000130749	ZC3H4	208.0	125.0	253.0	332.0
ENSG00000233276	GPX1	34.0	51.0	119.0	332.0
ENSG00000141378	PTRH2	332.0	134.0	193.0	106.0
ENSG00000143379	SETDB1	333.0	185.0	331.0	277.0
ENSG00000157954	WIPI2	167.0	102.0	133.0	333.0
ENSG00000130669	PAK4	79.0	50.0	312.0	333.0
ENSG00000155393	HEATR3	333.0	246.0	249.0	262.0
ENSG00000197226	TBC1D9B	107.0	103.0	193.0	333.0
ENSG00000135116	HRK	333.0	133.0	21.0	5.0
ENSG00000163950	SLBP	234.0	155.0	334.0	300.0
ENSG00000114770	ABCC5	308.0	214.0	248.0	334.0
ENSG00000285779	ENSG00000285779	334.0	203.0	255.0	121.0
ENSG00000009780	FAM76A	248.0	334.0	281.0	224.0
ENSG00000049246	PER3	91.0	105.0	245.0	334.0
ENSG00000198189	HSD17B11	12.0	14.0	334.0	246.0
ENSG00000102003	SYP	334.0	44.0	4.0	9.0
ENSG00000067842	ATP2B3	334.0	124.0	7.0	4.0
ENSG00000144635	DYNC1LI1	334.0	256.0	169.0	203.0
ENSG00000047365	ARAP2	120.0	334.0	251.0	150.0
ENSG00000138002	IFT172	334.0	222.0	117.0	168.0
ENSG00000100567	PSMA3	300.0	196.0	334.0	264.0
ENSG00000108557	RAI1	283.0	79.0	228.0	334.0
ENSG00000081014	AP4E1	335.0	140.0	267.0	149.0
ENSG00000145687	SSBP2	231.0	209.0	285.0	335.0
ENSG00000167699	GLOD4	170.0	138.0	265.0	335.0
ENSG00000285982	ENSG00000285982	335.0	272.0	292.0	157.0
ENSG00000117632	STMN1	34.0	335.0	38.0	127.0
ENSG00000008130	NADK	141.0	90.0	156.0	335.0
ENSG00000146700	SSC4D	16.0	58.0	15.0	335.0
ENSG00000275835	TUBGCP5	312.0	180.0	335.0	179.0
ENSG00000119777	TMEM214	195.0	120.0	230.0	335.0
ENSG00000006453	BAIAP2L1	91.0	45.0	335.0	245.0
ENSG00000046889	PREX2	47.0	15.0	335.0	118.0
ENSG00000231500	RPS18	87.0	84.0	100.0	336.0
ENSG00000057704	TMCC3	96.0	84.0	280.0	336.0
ENSG00000092871	RFFL	336.0	206.0	170.0	164.0
ENSG00000107566	ERLIN1	142.0	125.0	336.0	204.0
ENSG00000064012	CASP8	124.0	33.0	336.0	182.0
ENSG00000103888	CEMIP	336.0	13.0	139.0	98.0
ENSG00000065911	MTHFD2	337.0	87.0	27.0	16.0
ENSG00000153066	TXNDC11	206.0	112.0	244.0	337.0
ENSG00000149136	SSRP1	226.0	159.0	274.0	337.0
ENSG00000239779	WBP1	281.0	211.0	238.0	337.0
ENSG00000163807	KIAA1143	168.0	114.0	337.0	114.0
ENSG00000155621	C9orf85	160.0	330.0	337.0	324.0
ENSG00000152642	GPD1L	232.0	337.0	280.0	219.0
ENSG00000015676	NUDCD3	326.0	252.0	228.0	337.0
ENSG00000185442	FAM174B	43.0	64.0	337.0	213.0
ENSG00000100105	PATZ1	208.0	135.0	322.0	338.0
ENSG00000070778	PTPN21	338.0	141.0	164.0	183.0
ENSG00000160094	ZNF362	94.0	46.0	271.0	338.0
ENSG00000242866	STRC	338.0	160.0	6.0	1.0
ENSG00000172348	RCAN2	55.0	329.0	40.0	338.0
ENSG00000175395	ZNF25	169.0	75.0	338.0	247.0
ENSG00000182809	CRIP2	50.0	62.0	218.0	339.0
ENSG00000147601	TERF1	284.0	134.0	339.0	127.0
ENSG00000214517	PPME1	339.0	238.0	220.0	257.0
ENSG00000169249	ZRSR2	339.0	146.0	261.0	130.0
ENSG00000157637	SLC38A10	315.0	76.0	331.0	339.0
ENSG00000182004	SNRPE	109.0	60.0	339.0	112.0
ENSG00000165416	SUGT1	264.0	251.0	340.0	196.0
ENSG00000167972	ABCA3	49.0	56.0	68.0	340.0
ENSG00000110851	PRDM4	218.0	178.0	340.0	318.0
ENSG00000041515	MYO16	340.0	188.0	7.0	10.0
ENSG00000003987	MTMR7	340.0	203.0	65.0	47.0
ENSG00000143621	ILF2	341.0	180.0	289.0	330.0
ENSG00000110435	PDHX	341.0	86.0	204.0	138.0
ENSG00000113318	MSH3	341.0	256.0	159.0	216.0
ENSG00000147684	NDUFB9	195.0	133.0	188.0	341.0
ENSG00000108094	CUL2	317.0	180.0	341.0	246.0
ENSG00000054116	TRAPPC3	132.0	151.0	185.0	341.0
ENSG00000111652	COPS7A	77.0	70.0	202.0	341.0
ENSG00000167196	FBXO22	208.0	183.0	341.0	199.0
ENSG00000198355	PIM3	21.0	28.0	83.0	341.0
ENSG00000242612	DECR2	36.0	90.0	148.0	341.0
ENSG00000134874	DZIP1	111.0	121.0	305.0	341.0
ENSG00000145868	FBXO38	301.0	341.0	332.0	290.0
ENSG00000187867	PALM3	341.0	72.0	8.0	0.0
ENSG00000172340	SUCLG2	53.0	47.0	341.0	232.0
ENSG00000010803	SCMH1	326.0	321.0	263.0	342.0
ENSG00000158435	CNOT11	239.0	209.0	342.0	306.0
ENSG00000173327	MAP3K11	27.0	6.0	46.0	342.0
ENSG00000185721	DRG1	252.0	152.0	342.0	260.0
ENSG00000265590	AP000275.65	330.0	321.0	301.0	342.0
ENSG00000205981	DNAJC19	342.0	182.0	261.0	96.0
ENSG00000165730	STOX1	74.0	342.0	71.0	74.0
ENSG00000051825	MPHOSPH9	342.0	304.0	143.0	174.0
ENSG00000152611	CAPSL	342.0	306.0	35.0	53.0
ENSG00000134255	CEPT1	276.0	187.0	342.0	141.0
ENSG00000011275	RNF216	180.0	123.0	235.0	342.0
ENSG00000115541	HSPE1	154.0	106.0	242.0	342.0
ENSG00000111540	RAB5B	161.0	219.0	287.0	343.0
ENSG00000143256	PFDN2	298.0	188.0	343.0	173.0
ENSG00000165533	TTC8	285.0	343.0	341.0	283.0
ENSG00000182504	CEP97	343.0	270.0	221.0	190.0
ENSG00000015153	YAF2	192.0	97.0	292.0	343.0
ENSG00000140564	FURIN	159.0	57.0	257.0	343.0
ENSG00000078142	PIK3C3	343.0	266.0	276.0	273.0
ENSG00000119328	FAM206A	343.0	239.0	148.0	228.0
ENSG00000152402	GUCY1A2	230.0	14.0	343.0	63.0
ENSG00000102910	LONP2	268.0	292.0	343.0	300.0
ENSG00000103723	AP3B2	343.0	237.0	14.0	3.0
ENSG00000104833	TUBB4A	17.0	24.0	103.0	343.0
ENSG00000175305	CCNE2	344.0	82.0	133.0	64.0
ENSG00000156869	FRRS1	80.0	48.0	279.0	344.0
ENSG00000171311	EXOSC1	344.0	276.0	150.0	109.0
ENSG00000204304	PBX2	188.0	106.0	336.0	344.0
ENSG00000240694	PNMA2	344.0	31.0	12.0	0.0
ENSG00000119689	DLST	345.0	212.0	324.0	329.0
ENSG00000131096	PYY	1.0	0.0	4.0	345.0
ENSG00000112339	HBS1L	345.0	197.0	239.0	238.0
ENSG00000101224	CDC25B	345.0	221.0	22.0	10.0
ENSG00000114316	USP4	280.0	162.0	281.0	345.0
ENSG00000183742	MACC1	28.0	20.0	345.0	142.0
ENSG00000117640	MTFR1L	198.0	171.0	253.0	345.0
ENSG00000093183	SEC22C	345.0	204.0	191.0	154.0
ENSG00000104164	BLOC1S6	289.0	218.0	346.0	279.0
ENSG00000151491	EPS8	346.0	267.0	157.0	193.0
ENSG00000107731	UNC5B	346.0	8.0	279.0	94.0
ENSG00000123213	NLN	346.0	120.0	278.0	101.0
ENSG00000136997	MYC	21.0	47.0	44.0	346.0
ENSG00000095002	MSH2	255.0	189.0	241.0	346.0
ENSG00000156049	GNA14	108.0	38.0	252.0	346.0
ENSG00000100281	HMGXB4	267.0	136.0	346.0	236.0
ENSG00000105220	GPI	135.0	72.0	145.0	346.0
ENSG00000131791	PRKAB2	346.0	288.0	123.0	123.0
ENSG00000105698	USF2	200.0	16.0	346.0	109.0
ENSG00000143126	CELSR2	207.0	106.0	264.0	346.0
ENSG00000188243	COMMD6	141.0	81.0	346.0	243.0
ENSG00000108883	EFTUD2	347.0	131.0	279.0	264.0
ENSG00000164466	SFXN1	347.0	292.0	274.0	82.0
ENSG00000101489	CELF4	347.0	128.0	162.0	20.0
ENSG00000133313	CNDP2	47.0	48.0	216.0	347.0
ENSG00000146376	ARHGAP18	347.0	165.0	241.0	236.0
ENSG00000164574	GALNT10	26.0	13.0	87.0	348.0
ENSG00000134077	THUMPD3	338.0	182.0	348.0	104.0
ENSG00000147100	SLC16A2	74.0	108.0	233.0	348.0
ENSG00000275832	ARHGAP23	26.0	29.0	128.0	348.0
ENSG00000119203	CPSF3	259.0	208.0	285.0	348.0
ENSG00000148200	NR6A1	348.0	230.0	185.0	124.0
ENSG00000258653	RP5-1021I20.4	228.0	193.0	348.0	341.0
ENSG00000155380	SLC16A1	109.0	110.0	70.0	349.0
ENSG00000164008	C1orf50	349.0	181.0	329.0	170.0
ENSG00000148358	GPR107	128.0	59.0	213.0	350.0
ENSG00000080815	PSEN1	236.0	141.0	350.0	346.0
ENSG00000169567	HINT1	66.0	73.0	319.0	350.0
ENSG00000091986	CCDC80	234.0	21.0	350.0	329.0
ENSG00000148158	SNX30	198.0	73.0	350.0	122.0
ENSG00000159840	ZYX	133.0	86.0	97.0	350.0
ENSG00000031003	FAM13B	350.0	163.0	227.0	215.0
ENSG00000104450	SPAG1	141.0	350.0	52.0	48.0
ENSG00000005882	PDK2	85.0	21.0	154.0	350.0
ENSG00000008513	ST3GAL1	13.0	59.0	351.0	128.0
ENSG00000126603	GLIS2	63.0	71.0	221.0	351.0
ENSG00000102858	MGRN1	72.0	66.0	110.0	351.0
ENSG00000132405	TBC1D14	301.0	152.0	351.0	295.0
ENSG00000132471	WBP2	200.0	281.0	227.0	351.0
ENSG00000177576	C18orf32	266.0	227.0	311.0	351.0
ENSG00000146197	SCUBE3	179.0	63.0	252.0	351.0
ENSG00000253368	TRNP1	351.0	141.0	14.0	20.0
ENSG00000275895	U2AF1	351.0	99.0	193.0	48.0
ENSG00000138944	KIAA1644	217.0	351.0	9.0	34.0
ENSG00000118503	TNFAIP3	124.0	175.0	352.0	216.0
ENSG00000086598	TMED2	225.0	352.0	308.0	345.0
ENSG00000075618	FSCN1	21.0	69.0	33.0	352.0
ENSG00000023697	DERA	134.0	352.0	113.0	187.0
ENSG00000104529	EEF1D	95.0	42.0	162.0	352.0
ENSG00000117602	RCAN3	168.0	116.0	260.0	352.0
ENSG00000137509	PRCP	58.0	39.0	165.0	352.0
ENSG00000179950	PUF60	213.0	216.0	191.0	353.0
ENSG00000145331	TRMT10A	353.0	169.0	230.0	90.0
ENSG00000143363	PRUNE	134.0	353.0	127.0	143.0
ENSG00000074842	MYDGF	102.0	82.0	353.0	254.0
ENSG00000171606	ZNF274	353.0	130.0	307.0	150.0
ENSG00000151287	TEX30	322.0	151.0	353.0	204.0
ENSG00000144827	ABHD10	353.0	191.0	191.0	98.0
ENSG00000134775	FHOD3	353.0	161.0	46.0	52.0
ENSG00000198729	PPP1R14C	353.0	49.0	138.0	52.0
ENSG00000135211	TMEM60	353.0	230.0	208.0	139.0
ENSG00000166471	TMEM41B	312.0	333.0	348.0	353.0
ENSG00000127527	EPS15L1	261.0	110.0	181.0	354.0
ENSG00000173947	PIFO	199.0	354.0	11.0	10.0
ENSG00000065000	AP3D1	354.0	216.0	138.0	341.0
ENSG00000162298	SYVN1	82.0	48.0	139.0	354.0
ENSG00000135945	REV1	354.0	259.0	171.0	182.0
ENSG00000109762	SNX25	354.0	346.0	173.0	199.0
ENSG00000198146	ZNF770	343.0	275.0	354.0	117.0
ENSG00000197479	PCDHB11	229.0	139.0	354.0	172.0
ENSG00000205758	CRYZL1	304.0	214.0	354.0	192.0
ENSG00000052795	FNIP2	354.0	205.0	145.0	238.0
